,Nvidia_Price,Nvidia_Vol.,Date,Timestamp
1064,316.78,73890000.0,2023-05-18,1684342800.0
1065,312.64,47390000.0,2023-05-19,1684429200.0
1066,311.76,36970000.0,2023-05-22,1684688400.0
1067,306.88,35470000.0,2023-05-23,1684774800.0
1068,305.38,55280000.0,2023-05-24,1684861200.0
1069,379.8,153460000.0,2023-05-25,1684947600.0
1070,389.46,71440000.0,2023-05-26,1685034000.0
1071,401.11,91420000.0,2023-05-30,1685379600.0
1072,378.34,99880000.0,2023-05-31,1685466000.0
1073,397.7,62370000.0,2023-06-01,1685552400.0
1074,393.27,48270000.0,2023-06-02,1685638800.0
1075,391.71,39380000.0,2023-06-05,1685898000.0
1076,386.54,37990000.0,2023-06-06,1685984400.0
1077,374.75,51200000.0,2023-06-07,1686070800.0
1078,385.1,41780000.0,2023-06-08,1686157200.0
1079,387.7,42770000.0,2023-06-09,1686243600.0
1080,394.82,38440000.0,2023-06-12,1686502800.0
1081,410.22,60770000.0,2023-06-13,1686589200.0
1082,429.97,72940000.0,2023-06-14,1686675600.0
1083,426.53,56670000.0,2023-06-15,1686762000.0
1084,426.92,65569999.99999999,2023-06-16,1686848400.0
1085,438.08,44800000.0,2023-06-20,1687194000.0
1086,430.45,55160000.0,2023-06-21,1687280400.0
1087,430.25,40810000.0,2023-06-22,1687366800.0
1088,422.09,35810000.0,2023-06-23,1687453200.0
1089,406.32,58900000.0,2023-06-26,1687712400.0
1090,418.76,44820000.0,2023-06-27,1687798800.0
1091,411.17,57990000.0,2023-06-28,1687885200.0
1092,408.22,37370000.0,2023-06-29,1687971600.0
1093,423.02,50110000.0,2023-06-30,1688058000.0
1094,424.13,19820000.0,2023-07-03,1688317200.0
1095,423.17,32200000.000000004,2023-07-05,1688490000.0
1096,421.03,30260000.0,2023-07-06,1688576400.0
1097,425.03,35590000.0,2023-07-07,1688662800.0
1098,421.8,35390000.0,2023-07-10,1688922000.0
1099,424.05,29820000.0,2023-07-11,1689008400.0
1100,439.02,48130000.0,2023-07-12,1689094800.0
1101,459.77,47820000.0,2023-07-13,1689181200.0
1102,454.69,77210000.0,2023-07-14,1689267600.0
1103,464.61,50490000.0,2023-07-17,1689526800.0
1104,474.94,56570000.0,2023-07-18,1689613200.0
1105,470.77,42070000.0,2023-07-19,1689699600.0
1106,455.2,53790000.0,2023-07-20,1689786000.0
1107,443.09,96380000.0,2023-07-21,1689872400.0
1108,446.12,36650000.0,2023-07-24,1690131600.0
1109,456.79,34810000.0,2023-07-25,1690218000.0
1110,454.52,36420000.0,2023-07-26,1690304400.0
1111,459.0,45600000.0,2023-07-27,1690390800.0
1112,467.5,33120000.0,2023-07-28,1690477200.0
1113,467.29,24980000.0,2023-07-31,1690736400.0
1114,465.07,23360000.0,2023-08-01,1690822800.0
1115,442.69,52610000.0,2023-08-02,1690909200.0
1116,445.15,32140000.0,2023-08-03,1690995600.0
1117,446.8,36270000.0,2023-08-04,1691082000.0
1118,454.17,32220000.0,2023-08-07,1691341200.0
1119,446.64,35150000.0,2023-08-08,1691427600.0
1120,425.54,57890000.0,2023-08-09,1691514000.0
1121,423.88,48880000.0,2023-08-10,1691600400.0
1122,408.55,53310000.0,2023-08-11,1691686800.0
1123,437.53,69030000.0,2023-08-14,1691946000.0
1124,439.4,67190000.0,2023-08-15,1692032400.0
1125,434.86,52210000.0,2023-08-16,1692118800.0
1126,433.43,44870000.0,2023-08-17,1692205200.0
1127,432.99,58380000.0,2023-08-18,1692291600.0
1128,469.67,67690000.0,2023-08-21,1692550800.0
1129,456.68,74940000.0,2023-08-22,1692637200.0
1130,471.16,65349999.99999999,2023-08-23,1692723600.0
1131,471.63,114380000.0,2023-08-24,1692810000.0
1132,460.18,92530000.0,2023-08-25,1692896400.0
1133,468.35,68160000.0,2023-08-28,1693155600.0
1134,487.84,69600000.0,2023-08-29,1693242000.0
1135,492.64,72020000.0,2023-08-30,1693328400.0
1136,493.55,51990000.0,2023-08-31,1693414800.0
1137,485.09,46380000.0,2023-09-01,1693501200.0
1138,485.48,37250000.0,2023-09-05,1693846800.0
1139,470.61,46720000.0,2023-09-06,1693933200.0
1140,462.41,43190000.0,2023-09-07,1694019600.0
1141,455.72,47390000.0,2023-09-08,1694106000.0
1142,451.78,46580000.0,2023-09-11,1694365200.0
1143,448.7,34280000.0,2023-09-12,1694451600.0
1144,454.85,39090000.0,2023-09-13,1694538000.0
1145,455.81,35710000.0,2023-09-14,1694624400.0
1146,439.0,50680000.0,2023-09-15,1694710800.0
1147,439.66,48530000.0,2023-09-18,1694970000.0
1148,435.2,36830000.0,2023-09-19,1695056400.0
1149,422.39,35940000.0,2023-09-20,1695142800.0
1150,410.17,44610000.0,2023-09-21,1695229200.0
1151,416.1,47920000.0,2023-09-22,1695315600.0
1152,422.22,41250000.0,2023-09-25,1695574800.0
1153,419.11,40020000.0,2023-09-26,1695661200.0
1154,424.68,43680000.0,2023-09-27,1695747600.0
1155,430.89,42170000.0,2023-09-28,1695834000.0
1156,434.99,39780000.0,2023-09-29,1695920400.0
1157,447.82,43330000.0,2023-10-02,1696179600.0
1158,435.17,46830000.0,2023-10-03,1696266000.0
1159,440.41,36010000.0,2023-10-04,1696352400.0
1160,446.88,39210000.0,2023-10-05,1696438800.0
1161,457.62,43440000.0,2023-10-06,1696525200.0
1162,452.73,40970000.0,2023-10-09,1696784400.0
1163,457.98,35960000.0,2023-10-10,1696870800.0
1164,468.06,37480000.0,2023-10-11,1696957200.0
1165,469.45,47980000.0,2023-10-12,1697043600.0
1166,454.61,47540000.0,2023-10-13,1697130000.0
1167,460.95,37100000.0,2023-10-16,1697389200.0
1168,439.38,80760000.0,2023-10-17,1697475600.0
1169,421.96,62310000.0,2023-10-18,1697562000.0
1170,421.01,48970000.0,2023-10-19,1697648400.0
1171,413.87,47730000.0,2023-10-20,1697734800.0
1172,429.75,47290000.0,2023-10-23,1697994000.0
1173,436.63,38370000.0,2023-10-24,1698080400.0
1174,417.79,38400000.0,2023-10-25,1698166800.0
1175,403.26,53150000.0,2023-10-26,1698253200.0
1176,405.0,41680000.0,2023-10-27,1698339600.0
1177,411.61,38310000.0,2023-10-30,1698598800.0
1178,407.8,51380000.0,2023-10-31,1698685200.0
1179,423.25,43760000.0,2023-11-01,1698771600.0
1180,435.06,39820000.0,2023-11-02,1698858000.0
1181,450.05,42460000.0,2023-11-03,1698944400.0
1182,457.51,39890000.0,2023-11-06,1699203600.0
1183,459.55,34140000.0,2023-11-07,1699290000.0
1184,465.74,34440000.0,2023-11-08,1699376400.0
1185,469.5,53440000.0,2023-11-09,1699462800.0
1186,483.35,42240000.0,2023-11-10,1699549200.0
1187,486.2,38180000.0,2023-11-13,1699808400.0
1188,496.56,41350000.0,2023-11-14,1699894800.0
1189,488.88,47130000.0,2023-11-15,1699981200.0
1190,494.8,33480000.0,2023-11-16,1700067600.0
1191,492.98,32590000.000000004,2023-11-17,1700154000.0
1192,504.09,41610000.0,2023-11-20,1700413200.0
1193,499.44,56570000.0,2023-11-21,1700499600.0
1194,487.16,90060000.0,2023-11-22,1700586000.0
1195,477.76,29380000.0,2023-11-24,1700758800.0
1196,482.42,39390000.0,2023-11-27,1701018000.0
1197,478.21,38950000.0,2023-11-28,1701104400.0
1198,481.4,36040000.0,2023-11-29,1701190800.0
1199,467.7,52040000.0,2023-11-30,1701277200.0
1200,467.65,36930000.0,2023-12-01,1701363600.0
1201,455.1,42880000.0,2023-12-04,1701622800.0
1202,465.66,36220000.0,2023-12-05,1701709200.0
1203,455.03,38060000.0,2023-12-06,1701795600.0
1204,465.96,34170000.0,2023-12-07,1701882000.0
1205,475.06,35920000.0,2023-12-08,1701968400.0
1206,466.27,50110000.0,2023-12-11,1702227600.0
1207,476.57,36990000.0,2023-12-12,1702314000.0
1208,480.88,43610000.0,2023-12-13,1702400400.0
1209,483.5,38160000.0,2023-12-14,1702486800.0
1210,488.9,47990000.0,2023-12-15,1702573200.0
1211,500.77,41260000.0,2023-12-18,1702832400.0
1212,496.04,46310000.0,2023-12-19,1702918800.0
1213,481.11,39400000.0,2023-12-20,1703005200.0
1214,489.9,29920000.0,2023-12-21,1703091600.0
1215,488.3,25250000.0,2023-12-22,1703178000.0
1216,492.79,24280000.0,2023-12-26,1703523600.0
1217,494.17,23220000.0,2023-12-27,1703610000.0
1218,495.22,24440000.0,2023-12-28,1703696400.0
1219,495.22,38930000.0,2023-12-29,1703782800.0
1220,481.68,40840000.0,2024-01-02,1704128400.0
1221,475.69,31820000.0,2024-01-03,1704214800.0
1222,479.98,30440000.0,2024-01-04,1704301200.0
1223,490.97,41500000.0,2024-01-05,1704387600.0
1224,522.53,64250000.0,2024-01-08,1704646800.0
1225,531.4,77310000.0,2024-01-09,1704733200.0
1226,543.5,52810000.0,2024-01-10,1704819600.0
1227,548.22,59680000.0,2024-01-11,1704906000.0
1228,547.1,35300000.0,2024-01-12,1704992400.0
1229,563.82,44150000.0,2024-01-16,1705338000.0
1230,560.53,47250000.0,2024-01-17,1705424400.0
1231,571.07,48620000.0,2024-01-18,1705510800.0
1232,594.91,54350000.0,2024-01-19,1705597200.0
1233,596.54,45300000.0,2024-01-22,1705856400.0
1234,598.73,29120000.0,2024-01-23,1705942800.0
1235,613.62,55710000.0,2024-01-24,1706029200.0
1236,616.17,47310000.0,2024-01-25,1706115600.0
1237,610.31,39030000.0,2024-01-26,1706202000.0
1238,624.65,33900000.0,2024-01-29,1706461200.0
1239,627.74,39600000.0,2024-01-30,1706547600.0
1240,615.27,45070000.0,2024-01-31,1706634000.0
1241,630.27,36020000.0,2024-02-01,1706720400.0
1242,661.6,47660000.0,2024-02-02,1706806800.0
